,TIMESTAMP,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
10277,2015-08-28 06:03:30,43229,23.06,46820,7.72,85.2,6.12,8.2,1.2
10278,2015-08-28 06:33:30,43230,22.94,47400,7.74,84.7,6.09,11.2,0.9
10279,2015-08-28 07:03:30,43231,22.95,47730,7.73,84.3,6.05,11.0,1.0
10280,2015-08-28 07:33:30,43232,22.93,47810,7.75,83.3,5.97,11.6,1.7
10281,2015-08-28 08:03:30,43233,22.96,47970,7.76,83.9,6.01,12.1,0.4
10282,2015-08-28 08:33:30,43234,22.95,48020,7.77,83.3,5.97,12.8,0.9
10283,2015-08-28 09:03:30,43235,23.01,47690,7.74,83.9,6.02,14.0,0.6
10284,2015-08-28 09:33:30,43236,23.11,47520,7.73,84.0,6.02,13.3,0.6
10285,2015-08-28 10:03:30,43237,23.2,47350,7.72,84.0,6.01,13.8,1.0
10286,2015-08-28 10:33:30,43238,23.13,46940,7.72,84.5,6.06,12.1,0.5
10287,2015-08-28 11:03:30,43239,23.08,46670,7.72,85.1,6.12,12.6,0.5
10288,2015-08-28 11:33:30,43240,23.06,46430,7.73,85.7,6.17,12.9,0.6
10289,2015-08-28 12:03:30,43241,23.12,46230,7.72,86.6,6.23,13.5,2.2
10290,2015-08-28 12:33:30,43242,23.17,45890,7.72,86.9,6.26,12.4,1.0
10291,2015-08-28 13:03:30,43243,23.22,45770,7.71,87.4,6.29,13.9,0.9
10292,2015-08-28 13:33:30,43244,23.49,45670,7.73,88.8,6.37,11.5,1.5
10293,2015-08-28 14:03:30,43245,23.33,45360,7.65,86.9,6.26,12.1,2.1
10294,2015-08-28 14:33:30,43246,23.58,45290,7.75,91.4,6.55,7.9,2.3
10295,2015-08-28 15:03:30,43247,23.52,45600,7.76,90.3,6.47,14.4,2.9
10296,2015-08-28 15:33:30,43248,23.62,45490,7.77,93.7,6.71,8.5,3.9
10297,2015-08-28 16:03:30,43249,23.67,45060,7.71,92.7,6.64,11.8,3.8
10298,2015-08-28 16:33:30,43250,23.53,45440,7.72,91.2,6.54,13.3,3.4
10299,2015-08-28 17:03:30,43251,23.53,45840,7.73,90.8,6.5,14.5,3.7
10300,2015-08-28 17:33:30,43252,23.49,46650,7.71,86.7,6.19,15.2,2.1
10301,2015-08-28 18:03:30,43253,23.34,47260,7.73,84.0,6.0,27.1,1.9
10302,2015-08-28 18:33:30,43254,23.45,47610,7.75,84.7,6.03,32.5,2.3
10303,2015-08-28 19:03:30,43255,23.43,48150,7.74,85.5,6.07,24.4,2.1
10304,2015-08-28 19:33:30,43256,23.39,48240,7.76,85.7,6.09,17.5,2.0
10305,2015-08-28 20:03:30,43257,23.36,48460,7.77,85.2,6.05,11.5,1.4
10306,2015-08-28 20:33:30,43258,23.35,48520,7.77,85.4,6.06,10.6,0.8
10307,2015-08-28 21:03:30,43259,23.33,48350,7.77,85.4,6.07,12.0,1.6
10308,2015-08-28 21:33:30,43260,23.33,47820,7.75,84.7,6.03,20.6,1.4
10309,2015-08-28 22:03:30,43261,23.32,47780,7.74,83.7,5.97,15.7,2.1
10310,2015-08-28 22:33:30,43262,23.3,47580,7.73,83.3,5.94,15.5,1.1
10311,2015-08-28 23:03:30,43263,23.24,47300,7.73,82.8,5.92,13.5,1.4
10312,2015-08-28 23:33:30,43264,23.19,46970,7.72,83.3,5.97,13.4,0.9
10313,2015-08-29 00:03:30,43265,23.17,46660,7.71,83.6,6.0,14.1,1.8
10314,2015-08-29 00:33:30,43266,23.14,46260,7.71,84.2,6.06,13.7,1.7
10315,2015-08-29 01:03:30,43267,23.07,46050,7.74,84.2,6.07,12.5,1.1
10316,2015-08-29 01:33:30,43268,23.01,45880,7.72,84.3,6.09,11.6,0.5
10317,2015-08-29 02:03:30,43269,22.91,45220,7.7,84.9,6.16,10.4,0.6
10318,2015-08-29 02:33:30,43270,22.92,45200,7.69,84.1,6.11,14.6,0.5
10319,2015-08-29 03:03:30,43271,22.93,45260,7.69,83.5,6.06,12.7,0.5
10320,2015-08-29 03:33:30,43272,22.89,45300,7.72,84.2,6.11,10.5,1.3
10321,2015-08-29 04:03:30,43273,22.83,45610,7.73,83.9,6.09,8.9,0.4
10322,2015-08-29 04:33:30,43274,22.76,45250,7.73,84.6,6.15,7.8,0.8
10323,2015-08-29 05:03:30,43275,22.89,45680,7.69,82.7,5.99,10.2,1.1
10324,2015-08-29 05:33:30,43276,22.92,46010,7.72,83.2,6.02,9.7,1.1
10325,2015-08-29 06:03:30,43277,22.91,46170,7.71,83.2,6.01,8.3,0.9
10326,2015-08-29 06:33:30,43278,23.01,46680,7.71,81.8,5.89,12.0,0.3
10327,2015-08-29 07:03:30,43279,23.09,47450,7.7,81.3,5.83,17.3,0.3
10328,2015-08-29 07:33:30,43280,23.02,47660,7.72,80.8,5.79,17.5,0.3
10329,2015-08-29 08:03:30,43281,22.95,48020,7.73,81.2,5.82,15.2,0.7
10330,2015-08-29 08:33:30,43282,22.97,47990,7.72,80.3,5.75,13.1,0.5
10331,2015-08-29 09:03:30,43283,23.04,48180,7.73,81.1,5.8,12.4,0.8
10332,2015-08-29 09:33:30,43284,23.07,48090,7.73,80.5,5.75,16.4,1.0
10333,2015-08-29 10:03:30,43285,23.22,47750,7.71,80.8,5.77,18.7,0.2
10334,2015-08-29 10:33:30,43286,23.22,47580,7.71,80.6,5.76,17.8,0.8
10335,2015-08-29 11:03:30,43287,23.27,47270,7.7,80.6,5.76,16.5,1.0
10336,2015-08-29 11:33:30,43288,23.3,47040,7.72,81.7,5.85,15.7,0.6
10337,2015-08-29 12:03:30,43289,23.27,46730,7.71,81.9,5.87,16.3,0.6
10338,2015-08-29 12:33:30,43290,23.27,46440,7.71,82.2,5.89,15.9,1.5
10339,2015-08-29 13:03:30,43291,23.29,46220,7.7,82.7,5.94,15.4,1.3
10340,2015-08-29 13:33:30,43292,23.3,46040,7.7,83.2,5.98,14.1,1.2
10341,2015-08-29 14:03:30,43293,23.41,45870,7.69,83.5,5.99,16.3,1.0
10342,2015-08-29 14:33:30,43294,23.4,45640,7.66,82.9,5.95,16.2,1.6
10343,2015-08-29 15:03:30,43295,23.35,45590,7.61,81.5,5.86,21.1,0.8
10344,2015-08-29 15:33:30,43296,23.51,45580,7.71,86.9,6.23,10.0,2.3
10345,2015-08-29 16:03:30,43297,23.53,45610,7.73,86.8,6.22,10.4,2.9
10346,2015-08-29 16:33:30,43298,23.54,45420,7.68,87.3,6.26,16.3,3.4
10347,2015-08-29 17:03:30,43299,23.46,45760,7.7,87.1,6.25,14.4,2.6
10348,2015-08-29 17:33:30,43300,23.4,46010,7.7,85.1,6.1,15.3,2.2
10349,2015-08-29 18:03:30,43301,23.48,46510,7.69,82.8,5.91,18.0,2.7
10350,2015-08-29 18:33:30,43302,23.48,47170,7.68,81.1,5.78,13.4,1.0
10351,2015-08-29 19:03:30,43303,23.46,47760,7.72,81.5,5.8,38.9,2.0
10352,2015-08-29 19:33:30,43304,23.47,48190,7.73,82.0,5.82,36.8,2.3
10353,2015-08-29 20:03:30,43305,23.43,48560,7.73,81.8,5.8,24.0,2.3
10354,2015-08-29 20:33:30,43306,23.31,48510,7.74,82.4,5.86,13.0,1.5
10355,2015-08-29 21:03:30,43307,23.35,48680,7.75,82.4,5.85,12.5,0.9
10356,2015-08-29 21:33:30,43308,23.32,48880,7.76,82.7,5.87,11.7,1.6
10357,2015-08-29 22:03:30,43309,23.3,48550,7.76,82.0,5.82,15.2,1.9
10358,2015-08-29 22:33:30,43310,23.27,48210,7.73,81.5,5.81,19.1,1.5
10359,2015-08-29 23:03:30,43311,23.25,48050,7.73,80.8,5.76,16.5,2.0
10360,2015-08-29 23:33:30,43312,23.21,47720,7.72,80.3,5.74,16.5,0.5
10361,2015-08-30 00:03:30,43313,23.13,47410,7.7,79.7,5.71,15.6,1.5
10362,2015-08-30 00:33:30,43314,23.07,47040,7.7,80.2,5.76,14.9,0.8
10363,2015-08-30 01:03:30,43315,23.02,46670,7.71,81.1,5.84,14.3,0.8
10364,2015-08-30 01:33:30,43316,22.95,45670,7.71,81.1,5.87,13.4,1.3
10365,2015-08-30 02:03:30,43317,22.76,45700,7.7,81.8,5.94,23.3,1.4
10366,2015-08-30 02:33:30,43318,22.74,45650,7.69,82.0,5.95,14.9,1.3
10367,2015-08-30 03:03:30,43319,22.7,45380,7.67,81.4,5.92,17.1,0.6
10368,2015-08-30 03:33:30,43320,22.75,45390,7.64,81.2,5.91,14.1,0.8
10369,2015-08-30 04:03:30,43321,22.76,45330,7.62,80.2,5.83,12.9,1.3
10370,2015-08-30 04:33:30,43322,22.63,45480,7.7,81.4,5.93,11.9,0.7
10371,2015-08-30 05:03:30,43323,22.5,45220,7.71,82.5,6.03,8.5,1.4
10372,2015-08-30 05:33:30,43324,22.67,45600,7.68,81.6,5.94,9.2,1.2
10373,2015-08-30 06:03:30,43325,22.62,45330,7.69,80.2,5.85,9.7,0.9
10374,2015-08-30 06:33:30,43326,22.77,46040,7.7,80.3,5.82,11.5,1.2
10375,2015-08-30 07:03:30,43327,22.79,46070,7.68,79.8,5.78,9.0,1.2
10376,2015-08-30 07:33:30,43328,22.94,46960,7.68,78.8,5.68,18.2,0.7
10377,2015-08-30 08:03:30,43329,22.89,47340,7.7,78.3,5.64,21.7,0.7
10378,2015-08-30 08:33:30,43330,22.86,48180,7.72,78.5,5.63,26.5,0.5
10379,2015-08-30 09:03:30,43331,22.83,48280,7.75,79.3,5.69,14.0,1.5
10380,2015-08-30 09:33:30,43332,22.87,48210,7.72,78.6,5.64,14.5,0.8
10381,2015-08-30 10:03:30,43333,22.85,48300,7.75,78.5,5.63,14.5,0.3
10382,2015-08-30 10:33:30,43334,22.85,47790,7.71,78.3,5.63,25.4,0.7
10383,2015-08-30 11:03:30,43335,22.9,47700,7.7,77.9,5.6,21.6,0.7
10384,2015-08-30 11:33:30,43336,22.95,47300,7.69,77.7,5.58,19.2,0.6
10385,2015-08-30 12:03:30,43337,22.98,47140,7.69,79.0,5.68,17.7,0.6
10386,2015-08-30 12:33:30,43338,23.02,46850,7.69,79.3,5.7,17.9,0.9
10387,2015-08-30 13:03:30,43339,23.02,46530,7.69,80.1,5.77,18.6,0.4
10388,2015-08-30 13:33:30,43340,23.07,46250,7.69,81.0,5.83,18.2,0.9
10389,2015-08-30 14:03:30,43341,23.03,46020,7.69,82.0,5.92,15.5,1.7
10390,2015-08-30 14:33:30,43342,23.07,45880,7.68,82.4,5.94,15.7,1.7
10391,2015-08-30 15:03:30,43343,23.13,45680,7.69,83.6,6.03,14.5,1.9
10392,2015-08-30 15:33:30,43344,23.11,45550,7.65,82.7,5.97,19.9,1.8
10393,2015-08-30 16:03:30,43345,23.08,45470,7.6,80.7,5.83,23.0,1.7
10394,2015-08-30 16:33:30,43346,23.09,45660,7.7,83.4,6.02,18.0,1.8
10395,2015-08-30 17:03:30,43347,22.97,45610,7.73,84.6,6.12,10.7,1.6
10396,2015-08-30 17:33:30,43348,22.95,45640,7.7,84.3,6.1,11.5,2.3
10397,2015-08-30 18:03:30,43349,22.98,45970,7.68,81.9,5.91,14.7,2.5
10398,2015-08-30 18:33:30,43350,22.94,46090,7.67,82.2,5.94,14.8,1.2
10399,2015-08-30 19:03:30,43351,22.98,46650,7.7,80.4,5.8,21.5,1.1
10400,2015-08-30 19:33:30,43352,23.02,47210,7.7,80.0,5.75,27.9,1.8
10401,2015-08-30 20:03:30,43353,23.01,47760,7.71,79.7,5.71,44.8,2.1
10402,2015-08-30 20:33:30,43354,22.94,48320,7.74,80.2,5.74,35.3,2.0
10403,2015-08-30 21:03:30,43355,22.83,48470,7.75,80.2,5.75,17.9,1.7
10404,2015-08-30 21:33:30,43356,22.77,48480,7.75,79.7,5.72,12.8,1.1
10405,2015-08-30 22:03:30,43357,22.78,48810,7.77,80.8,5.79,12.8,1.6
10406,2015-08-30 22:33:30,43358,22.78,48760,7.75,80.2,5.75,14.7,0.9
10407,2015-08-30 23:03:30,43359,22.7,48040,7.74,80.1,5.77,25.7,1.3
10408,2015-08-30 23:33:30,43360,22.68,47960,7.74,79.6,5.73,19.2,0.9
10409,2015-08-31 00:03:30,43361,22.7,47560,7.71,79.2,5.71,18.3,1.4
10410,2015-08-31 00:33:30,43362,22.61,47330,7.7,78.9,5.71,17.3,1.3
10411,2015-08-31 01:03:30,43363,22.49,47010,7.72,79.0,5.73,16.7,1.4
10412,2015-08-31 01:33:30,43364,22.36,46770,7.7,79.3,5.77,15.3,0.2
10413,2015-08-31 02:03:30,43365,22.25,46370,7.7,80.0,5.85,15.1,0.9
10414,2015-08-31 02:33:30,43366,22.16,46250,7.68,79.8,5.84,16.3,1.3
10415,2015-08-31 03:03:30,43367,22.05,46120,7.68,79.0,5.8,14.1,2.0
10416,2015-08-31 03:33:30,43368,22.01,45830,7.67,79.9,5.87,14.7,1.5
10417,2015-08-31 04:03:30,43369,21.9,45860,7.67,79.4,5.85,11.4,0.9
10418,2015-08-31 04:33:30,43370,21.85,45580,7.66,79.1,5.84,14.5,1.1
10419,2015-08-31 05:03:30,43371,21.82,45760,7.67,79.2,5.84,14.7,1.3
10420,2015-08-31 05:33:30,43372,21.73,45310,7.7,79.9,5.92,11.9,0.7
10421,2015-08-31 06:03:30,43373,21.75,45770,7.71,79.8,5.9,10.9,0.9
10422,2015-08-31 06:33:30,43374,21.84,45720,7.69,79.2,5.85,12.6,0.6
10423,2015-08-31 07:03:30,43375,21.94,46190,7.69,78.9,5.8,14.6,0.6
10424,2015-08-31 07:33:30,43376,22.06,46340,7.7,78.6,5.77,17.1,0.6
10425,2015-08-31 08:03:30,43377,22.23,46860,7.7,78.4,5.72,18.1,0.9
10426,2015-08-31 08:33:30,43378,22.24,47220,7.69,78.1,5.69,21.3,1.0
10427,2015-08-31 09:03:30,43379,22.2,47770,7.7,77.7,5.65,34.1,0.8
10428,2015-08-31 09:33:30,43380,22.18,48150,7.72,78.9,5.73,17.3,0.9
10429,2015-08-31 10:03:30,43381,22.21,48190,7.72,79.0,5.73,16.3,1.0
10430,2015-08-31 10:33:30,43382,22.3,48180,7.72,79.4,5.75,13.5,0.1
10431,2015-08-31 11:03:30,43383,22.28,48270,7.72,78.7,5.7,14.9,1.0
10432,2015-08-31 11:33:30,43384,22.45,47810,7.71,79.1,5.73,22.3,0.7
10433,2015-08-31 12:03:30,43385,22.51,47590,7.71,79.2,5.73,22.4,0.3
10434,2015-08-31 12:33:30,43386,22.6,47250,7.69,79.7,5.77,18.2,1.2
10435,2015-08-31 13:03:30,43387,22.65,47020,7.7,80.8,5.85,17.8,1.5
10436,2015-08-31 13:33:30,43388,22.64,46740,7.71,81.4,5.89,18.2,1.2
10437,2015-08-31 14:03:30,43389,22.69,46530,7.73,81.9,5.93,17.7,0.8
10438,2015-08-31 14:33:30,43390,22.63,46250,7.71,83.0,6.02,16.3,1.3
10439,2015-08-31 15:03:30,43391,22.57,46090,7.71,83.8,6.1,17.5,1.4
10440,2015-08-31 15:33:30,43392,22.6,45920,7.71,84.2,6.13,15.2,1.4
10441,2015-08-31 16:03:30,43393,22.59,45740,7.69,84.7,6.17,16.4,1.6
10442,2015-08-31 16:33:30,43394,22.53,45650,7.66,84.8,6.18,17.5,2.1
10443,2015-08-31 17:03:30,43395,22.54,45670,7.68,84.0,6.12,18.2,1.7
10444,2015-08-31 17:33:30,43396,22.42,45870,7.72,84.5,6.17,17.6,2.2
10445,2015-08-31 18:03:30,43397,22.36,45940,7.7,84.4,6.17,15.7,2.1
10446,2015-08-31 18:33:30,43398,22.37,46000,7.71,84.6,6.18,12.6,1.5
10447,2015-08-31 19:03:30,43399,22.33,46120,7.7,83.5,6.1,14.0,2.3
10448,2015-08-31 19:33:30,43400,22.31,46320,7.7,82.6,6.03,12.5,1.3
10449,2015-08-31 20:03:30,43401,22.43,46960,7.7,81.0,5.88,15.1,2.5
10450,2015-08-31 20:33:30,43402,22.35,47420,7.72,80.0,5.81,21.8,1.8
10451,2015-08-31 21:03:30,43403,22.25,47980,7.74,80.5,5.85,34.7,1.9
10452,2015-08-31 21:33:30,43404,22.18,48420,7.75,81.0,5.88,25.3,0.8
10453,2015-08-31 22:03:30,43405,22.06,48500,7.75,80.8,5.87,14.1,0.3
10454,2015-08-31 22:33:30,43406,22.1,48510,7.75,81.3,5.9,13.1,0.4
10455,2015-08-31 23:03:30,43407,22.08,48760,7.76,81.1,5.88,12.7,0.6
10456,2015-08-31 23:33:30,43408,22.04,48230,7.76,80.6,5.86,18.0,0.7
10457,2015-09-01 00:03:30,43409,21.97,48000,7.73,80.4,5.86,20.0,1.1
10458,2015-09-01 00:33:30,43410,21.98,47730,7.73,80.1,5.85,16.5,1.2
10459,2015-09-01 01:03:30,43411,21.96,47470,7.72,79.4,5.8,15.4,0.9
10460,2015-09-01 01:33:30,43412,21.89,47250,7.71,79.2,5.8,14.2,0.6
10461,2015-09-01 02:03:30,43413,21.79,46880,7.74,79.7,5.86,13.3,1.0
10462,2015-09-01 02:33:30,43414,21.64,46560,7.75,80.5,5.94,12.8,1.0
10463,2015-09-01 03:03:30,43415,21.49,46300,7.75,81.1,6.01,12.5,1.6
10464,2015-09-01 03:33:30,43416,21.41,46320,7.7,80.6,5.98,12.9,1.2
10465,2015-09-01 04:03:30,43417,21.36,45940,7.67,80.4,5.98,11.9,1.1
10466,2015-09-01 04:33:30,43418,21.29,45800,7.69,81.0,6.03,11.8,1.1
10467,2015-09-01 05:03:30,43419,21.18,45460,7.67,81.6,6.1,12.0,1.4
10468,2015-09-01 05:33:30,43420,21.12,45190,7.66,80.7,6.05,12.9,1.7
10469,2015-09-01 06:03:30,43421,21.06,45620,7.7,81.9,6.14,13.5,0.3
10470,2015-09-01 06:33:30,43422,21.01,45940,7.71,81.5,6.1,10.0,0.6
10471,2015-09-01 07:03:30,43423,21.28,46080,7.72,81.5,6.07,10.7,0.8
10472,2015-09-01 07:33:30,43424,21.34,46240,7.74,80.8,6.0,11.5,0.4
10473,2015-09-01 08:03:30,43425,21.42,46410,7.72,80.3,5.95,16.4,1.2
10474,2015-09-01 08:33:30,43426,21.62,46680,7.69,79.4,5.86,15.7,0.5
10475,2015-09-01 09:03:30,43427,21.94,47230,7.69,78.9,5.77,18.2,0.3
10476,2015-09-01 09:33:30,43428,22.0,47350,7.7,78.5,5.74,21.2,0.8
10477,2015-09-01 10:03:30,43429,21.8,48070,7.72,78.7,5.75,25.4,0.4
10478,2015-09-01 10:33:30,43430,21.83,48310,7.73,79.1,5.78,16.7,0.3
10479,2015-09-01 11:03:30,43431,21.88,48230,7.73,79.5,5.8,14.3,0.3
10480,2015-09-01 11:33:30,43432,21.86,48390,7.75,79.7,5.81,14.0,0.1
10481,2015-09-01 12:03:30,43433,22.01,48100,7.73,79.7,5.8,18.6,0.7
10482,2015-09-01 12:33:30,43434,22.22,47800,7.74,80.6,5.86,21.0,0.5
10483,2015-09-01 13:03:30,43435,22.27,47600,7.71,80.2,5.83,19.8,0.7
10484,2015-09-01 13:33:30,43436,22.41,47300,7.7,80.4,5.84,17.2,1.1
10485,2015-09-01 14:03:30,43437,22.46,47060,7.71,81.3,5.9,15.2,1.1
10486,2015-09-01 14:33:30,43438,22.43,46880,7.7,82.1,5.97,15.9,1.2
10487,2015-09-01 15:03:30,43439,22.39,46580,7.7,83.3,6.07,14.8,1.8
10488,2015-09-01 15:33:30,43440,22.3,46340,7.71,84.4,6.17,12.7,1.7
10489,2015-09-01 16:03:30,43441,22.27,46190,7.71,84.5,6.18,14.9,2.1
10490,2015-09-01 16:33:30,43442,22.22,46070,7.7,85.1,6.23,13.9,1.8
10491,2015-09-01 17:03:30,43443,22.17,45950,7.69,85.2,6.24,13.6,1.5
10492,2015-09-01 17:33:30,43444,22.1,45800,7.66,85.2,6.26,14.0,2.7
10493,2015-09-01 18:03:30,43445,22.03,45970,7.72,85.9,6.31,13.0,1.9
10494,2015-09-01 18:33:30,43446,22.0,46030,7.71,86.2,6.33,12.8,2.6
10495,2015-09-01 19:03:30,43447,21.99,46100,7.71,85.1,6.25,12.1,2.1
10496,2015-09-01 19:33:30,43448,22.06,46260,7.7,83.6,6.13,12.1,1.9
10497,2015-09-01 20:03:30,43449,21.99,46380,7.7,83.0,6.09,11.3,1.5
10498,2015-09-01 20:33:30,43450,22.05,46560,7.69,81.7,5.99,10.5,1.8
10499,2015-09-01 21:03:30,43451,22.13,47260,7.7,80.4,5.87,12.7,1.1
10500,2015-09-01 21:33:30,43452,21.95,47590,7.71,81.3,5.94,16.4,1.5
10501,2015-09-01 22:03:30,43453,21.76,47890,7.73,81.2,5.95,18.6,1.0
10502,2015-09-01 22:33:30,43454,21.62,48370,7.77,81.8,6.0,15.4,1.3
10503,2015-09-01 23:03:30,43455,21.57,48290,7.76,81.1,5.95,12.1,1.1
10504,2015-09-01 23:33:30,43456,21.56,48410,7.76,82.0,6.02,10.8,0.4
10505,2015-09-02 00:03:30,43457,21.58,48490,7.76,81.9,6.0,11.4,1.1
10506,2015-09-02 00:33:30,43458,21.59,48000,7.76,80.7,5.93,19.3,0.7
10507,2015-09-02 01:03:30,43459,21.61,47870,7.76,80.2,5.89,15.8,0.1
10508,2015-09-02 01:33:30,43460,21.66,47670,7.75,79.7,5.85,15.2,1.5
10509,2015-09-02 02:03:30,43461,21.69,47390,7.75,80.0,5.88,12.9,0.4
10510,2015-09-02 02:33:30,43462,21.66,47200,7.72,79.7,5.86,12.3,0.3
10511,2015-09-02 03:03:30,43463,21.58,46870,7.71,80.3,5.93,11.2,1.2
10512,2015-09-02 03:33:30,43464,21.42,46730,7.73,80.9,5.99,10.8,0.7
10513,2015-09-02 04:03:30,43465,21.31,46310,7.72,81.1,6.03,10.9,1.0
10514,2015-09-02 04:33:30,43466,21.2,46190,7.69,81.1,6.04,10.6,1.1
10515,2015-09-02 05:03:30,43467,21.13,46170,7.67,80.4,6.0,11.8,0.2
10516,2015-09-02 05:33:30,43468,21.07,46060,7.65,79.8,5.97,13.4,1.1
10517,2015-09-02 06:03:30,43469,20.98,45830,7.65,81.1,6.08,10.9,0.8
10518,2015-09-02 06:33:30,43470,20.95,45760,7.7,81.9,6.14,9.6,0.5
10519,2015-09-02 07:03:30,43471,21.04,46150,7.71,82.1,6.13,12.5,0.7
10520,2015-09-02 07:33:30,43472,21.12,46220,7.72,81.2,6.06,10.0,1.2
10521,2015-09-02 08:03:30,43473,21.24,46350,7.7,80.3,5.98,12.6,0.5
10522,2015-09-02 08:33:30,43474,21.31,46400,7.7,80.7,6.0,12.6,1.1
10523,2015-09-02 09:03:30,43475,21.54,46560,7.7,80.4,5.94,12.4,0.9
10524,2015-09-02 09:33:30,43476,21.8,46850,7.69,80.2,5.9,12.1,0.5
10525,2015-09-02 10:03:30,43477,21.94,47510,7.7,78.9,5.77,17.8,0.5
10526,2015-09-02 10:33:30,43478,22.0,47600,7.71,80.0,5.84,17.6,0.8
10527,2015-09-02 11:03:30,43479,21.95,48010,7.73,80.2,5.85,15.6,0.6
10528,2015-09-02 11:33:30,43480,21.97,48050,7.75,81.1,5.92,14.0,0.9
10529,2015-09-02 12:03:30,43481,22.12,48130,7.74,82.5,6.0,9.9,0.9
10530,2015-09-02 12:33:30,43482,21.83,48320,7.74,81.1,5.92,11.4,0.4
10531,2015-09-02 13:03:30,43483,22.02,48010,7.73,81.2,5.92,19.4,0.8
10532,2015-09-02 13:33:30,43484,22.18,47790,7.72,81.4,5.92,18.4,0.9
10533,2015-09-02 14:03:30,43485,22.25,47590,7.72,81.8,5.94,15.2,0.4
10534,2015-09-02 14:33:30,43486,22.29,47410,7.71,82.1,5.96,14.2,0.8
10535,2015-09-02 15:03:30,43487,22.32,47180,7.72,83.6,6.08,13.3,1.7
10536,2015-09-02 15:33:30,43488,22.3,46930,7.73,84.8,6.18,12.6,1.3
10537,2015-09-02 16:03:30,43489,22.27,46680,7.75,85.1,6.21,11.8,1.2
10538,2015-09-02 16:33:30,43490,22.24,46540,7.72,85.2,6.22,14.0,0.8
10539,2015-09-02 17:03:30,43491,22.21,46390,7.72,86.5,6.33,13.4,2.1
10540,2015-09-02 17:33:30,43492,22.14,46220,7.72,86.4,6.33,13.6,2.2
10541,2015-09-02 18:03:30,43493,22.11,46070,7.67,85.4,6.26,13.2,2.1
10542,2015-09-02 18:33:30,43494,22.06,46170,7.71,86.1,6.32,13.3,2.3
10543,2015-09-02 19:03:30,43495,22.01,46250,7.72,86.4,6.35,10.5,1.9
10544,2015-09-02 19:33:30,43496,21.93,46070,7.68,85.0,6.26,10.9,1.3
10545,2015-09-02 20:03:30,43497,21.98,46340,7.72,84.5,6.21,10.4,2.3
10546,2015-09-02 20:33:30,43498,21.97,46490,7.7,84.1,6.18,11.3,1.1
10547,2015-09-02 21:03:30,43499,22.09,46660,7.7,83.1,6.08,9.6,1.6
10548,2015-09-02 21:33:30,43500,22.29,46970,7.7,81.9,5.96,9.0,1.1
10549,2015-09-02 22:03:30,43501,22.07,47540,7.71,80.8,5.89,10.7,1.4
10550,2015-09-02 22:33:30,43502,21.94,47810,7.75,81.3,5.94,12.5,0.3
10551,2015-09-02 23:03:30,43503,21.85,48060,7.74,81.2,5.94,13.8,1.2
10552,2015-09-02 23:33:30,43504,21.82,48080,7.74,80.7,5.9,11.0,0.7
10553,2015-09-03 00:03:30,43505,21.78,48120,7.75,82.0,5.99,8.8,0.7
10554,2015-09-03 00:33:30,43506,21.77,48320,7.75,81.8,5.98,10.1,1.1
10555,2015-09-03 01:03:30,43507,21.83,48130,7.76,81.2,5.93,10.2,0.1
10556,2015-09-03 01:33:30,43508,21.85,47870,7.74,80.9,5.92,12.2,0.3
10557,2015-09-03 02:03:30,43509,21.9,47680,7.75,81.0,5.92,11.0,0.5
10558,2015-09-03 02:33:30,43510,21.95,47540,7.73,80.2,5.86,10.4,0.7
10559,2015-09-03 03:03:30,43511,21.98,47280,7.74,80.9,5.92,9.9,1.0
10560,2015-09-03 03:33:30,43512,21.96,47140,7.71,81.2,5.95,9.7,1.2
10561,2015-09-03 04:03:30,43513,21.92,46930,7.71,81.1,5.94,9.8,0.8
10562,2015-09-03 04:33:30,43514,21.84,46650,7.71,82.4,6.05,8.9,0.3
10563,2015-09-03 05:03:30,43515,21.78,46270,7.73,82.7,6.09,10.3,0.5
10564,2015-09-03 05:33:30,43516,21.69,46060,7.71,83.0,6.14,9.1,1.5
10565,2015-09-03 06:03:30,43517,21.66,46000,7.7,83.2,6.16,10.0,1.6
10566,2015-09-03 06:33:30,43518,21.61,45740,7.68,82.8,6.14,10.7,1.1
10567,2015-09-03 07:03:30,43519,21.59,45960,7.71,83.2,6.16,9.3,0.5
10568,2015-09-03 07:33:30,43520,21.62,46210,7.71,83.6,6.18,8.9,1.4
10569,2015-09-03 08:03:30,43521,21.66,46240,7.74,84.0,6.2,8.8,1.6
10570,2015-09-03 08:33:30,43522,21.78,46120,7.67,83.2,6.14,11.8,1.0
10571,2015-09-03 09:03:30,43523,21.87,46300,7.71,84.0,6.18,10.9,1.3
10572,2015-09-03 09:33:30,43524,22.01,46410,7.71,84.3,6.18,9.7,1.1
10573,2015-09-03 10:03:30,43525,22.62,46750,7.71,84.0,6.09,10.3,1.5
10574,2015-09-03 10:33:30,43526,22.39,47090,7.72,82.7,6.01,11.1,1.0
10575,2015-09-03 11:03:30,43527,22.34,47700,7.73,83.4,6.05,11.9,0.7
10576,2015-09-03 11:33:30,43528,22.26,47930,7.74,82.8,6.01,15.0,0.3
10577,2015-09-03 12:03:30,43529,22.32,48150,7.76,84.7,6.13,12.8,0.3
10578,2015-09-03 12:33:30,43530,22.49,47970,7.75,84.4,6.1,13.5,0.4
